code,country,region,value
076042092,Brazil,"Agronômica, Aurora, Lontras",37.91999817
076042093,Brazil,"Grão Pará, Rio Fortuna, São Martinho, Paulo Lopes",45.72000122
076042094,Brazil,"Presidente Getúlio, Laurentino",57.90000153
076042095,Brazil,Santo Amaro da Imperatriz,61.93999863
076042096,Brazil,"Rio Rufino, Urubici, Bom Jardim da Serra, Santa Rosa de Lima",37.61999893
076043001,Brazil,Porto Alegre,69.43000031
076043002,Brazil,Caxias do Sul,64.86000061
076043003,Brazil,"Carazinho, Constantina, Barra Funda, Sarandi, Nova Boa Vista, Rondinha, Tunas, Três Palmeiras, Engenho Velho, Não-Me-Toque, Lagoão, Ronda Alta, Coqueiros do Sul, Pontão, Soledade, Santo Antônio do Planalto, Victor Graeff, Mormaço, Passo Fundo,",59.31999969
076043004,Brazil,"Capão do Leão, Morro Redondo, Turuçu, Pelotas, Arroio do Padre",56.56999969
076043005,Brazil,"Nova Santa Rita, Canoas",60.13000107
076043006,Brazil,"Dilermando de Aguiar, Santa Maria, São Martinho da Serra, Itaara, Silveira Martins",66.90000153
076043007,Brazil,"Gravataí, Glorinha",59.40000153
076043008,Brazil,"São Jerônimo, Barão do Triunfo, Cerro Grande do Sul, Arroio dos Ratos, Sertão Santana, Sentinela do Sul, Eldorado do Sul, Charqueadas, Mariana Pimentel, Tapes, Guaíba, Barra do Ribeiro",51.40000153
076043009,Brazil,Viamão,52.20999908
076043010,Brazil,Novo Hamburgo,54.11000061
076043011,Brazil,São Leopoldo,59.75
076043012,Brazil,Alvorada,46.22000122
076043013,Brazil,Rio Grande,56.70999908
076043014,Brazil,"Unistalda, Santiago, São Miguel das Missões, Guarani das Missões, Vitória das Missões, Sete de Setembro, Santo Ângelo, Entre-Ijuís, Eugênio de Castro, Capão do Cipó",52.97999954
076043015,Brazil,"Coronel Barros, Augusto Pestana, Ijuí, Cruz Alta, Fortaleza dos Valos, Boa Vista do Cadeado, Boa Vista do Incra, Bozano",55.72999954
076043016,Brazil,"Palmares do Sul, Capivari do Sul, Osório, Maquiné, Itati, Imbé, Xangri-lá, Capão da Canoa, Terra de Areia",51.58000183
076043017,Brazil,"Vale do Sol, Herveiras, Sinimbu, Gramado Xavier, Santa Cruz do Sul",58.52000046
076043018,Brazil,"Bagé, Hulha Negra, Candiota, Aceguá",52.45999908
076043019,Brazil,Sapucaia do Sul,54.52000046
076043020,Brazil,"Barra do Quaraí, Uruguaiana",54.13999939
076043021,Brazil,Cachoeirinha,61.70999908
076043022,Brazil,"Jacutinga, Erechim, Ponte Preta, Barão de Cotegipe, Três Arroios, Quatro Irmãos, Paulo Bento",62.13999939
076043023,Brazil,"Santa Tereza, Monte Belo do Sul, Bento Gonçalves",64.65000153
076043024,Brazil,"Taquara, Parobé",41.70000076
076043025,Brazil,"Boqueirão do Leão, Progresso, Sério, Forquetinha, Marques de Souza, Santa Clara do Sul, Canudos do Vale, Lajeado",56.15999985
076043026,Brazil,"Cachoeira do Sul, Paraíso do Sul, Novo Cabrais, Cerro Branco",52.36999893
076043027,Brazil,"Sapiranga, Araricá, Nova Hartz",32.40999985
076043028,Brazil,"Dom Feliciano, Cristal, Camaquã, Chuvisca, Arambaré",35.72000122
076043029,Brazil,"Poço das Antas, Brochier, Montenegro, Salvador do Sul, Barão, Maratá, São Pedro da Serra, Pareci Novo, São José do Sul",52.77000046
076043030,Brazil,"Sertão, Vila Lângaro, Água Santa, Tapejara, Charrua, Ciríaco, Ibiaçá, Caseiros, Muliterno, Ibiraiaras, Lagoa Vermelha, André da Rocha, Capão Bonito do Sul, Santa Cecília do Sul",51.75
076043031,Brazil,Sant'Ana do Livramento,48.25
076043032,Brazil,Esteio,63.25999832
076043033,Brazil,Alegrete,56.93999863
076043034,Brazil,"Ipê, Muitos Capões, Campestre da Serra, Vacaria, Monte Alegre dos Campos",45.93000031
076043035,Brazil,"Coronel Bicaco, Erval Seco, Palmeira das Missões, Dois Irmãos das Missões, Boa Vista das Missões, Jaboticaba, Pinhal, Lajeado do Bugre, Cerro Grande, Novo Barreiro, São José das Missões, Sagrada Família, São Pedro das Missões",48.02999878
076043036,Brazil,"Venâncio Aires, Mato Leitão",40.79000092
076043037,Brazil,Santa Rosa,60.79000092
076043038,Brazil,"Pedro Osório, Canguçu, Cerrito",34.34000015
076043039,Brazil,"São Borja, Garruchos, Itacurubi",51.63999939
076043040,Brazil,"Estrela, Colinas, Teutônia, Imigrante, Westfalia",57.63999939
076043041,Brazil,"Balneário Pinhal, Cidreira, Tramandaí",43.65999985
076043042,Brazil,"Rio Pardo, Pantano Grande, Passo do Sobrado, Vale Verde, General Câmara",44.06999969
076043043,Brazil,"Três Forquilhas, Mampituba, Três Cachoeiras, Morrinhos do Sul, Arroio do Sal, Torres, Dom Pedro de Alcântara",54.16999817
076043044,Brazil,"São Gabriel, Santa Margarida do Sul",43.84000015
076043045,Brazil,Farroupilha,65.22000122
076043046,Brazil,"Nicolau Vergueiro, Marau, Arvorezinha, Itapuca, Camargo, Nova Alvorada, Vila Maria, Gentil",59.33000183
076043047,Brazil,Campo Bom,45.59999847
076043048,Brazil,"Pirapó, Roque Gonzales, São Luiz Gonzaga, Dezesseis de Novembro, Caibaté, Mato Queimado, Rolador",48.20000076
076043049,Brazil,"Estrela Velha, Ibarama, Arroio do Tigre, Sobradinho, Segredo, Passa Sete, Lagoa Bonita do Sul",34.52999878
076043050,Brazil,"Tupandi, Harmonia, Bom Princípio, São Vendelino, São Sebastião do Caí, São José do Hortêncio",47.61999893
076043051,Brazil,"Vista Alegre do Prata, São Jorge, Guabiju, Nova Prata, Protásio Alves, Nova Roma do Sul, Antônio Prado",59.56999969
076043052,Brazil,"Santo Antônio da Patrulha, Caraá",41.29000092
076043053,Brazil,"Dom Pedrito, Lavras do Sul",43.40999985
076043054,Brazil,"Ipiranga do Sul, Erebango, Estação, Getúlio Vargas, Floriano Peixoto, Sananduva",59.34000015
076043055,Brazil,Estância Velha,50.63000107
076043056,Brazil,"São Valério do Sul, Campo Novo, Bom Progresso, Santo Augusto, Miraguaí, Braga, Redentora",45.22000122
076043057,Brazil,"Capela de Santana, Portão",38.34999847
076043058,Brazil,"Itaqui, Maçambará",38.11999893
076043059,Brazil,"São José do Norte, Tavares, Mostardas",35.93000031
076043060,Brazil,São Lourenço do Sul,41.75999832
076043061,Brazil,"Nova Esperança do Sul, Jaguari, Mata, São Pedro do Sul, Toropi",46.56000137
076043062,Brazil,"Ibirubá, Quinze de Novembro, Selbach, Tapera, Lagoa dos Três Cantos",63.50999832
076043063,Brazil,"Herval, Pinheiro Machado, Arroio Grande, Pedras Altas",43.65000153
076043064,Brazil,Canela,48.33000183
076043065,Brazil,Rosário do Sul,39.86000061
076043066,Brazil,"Dois Irmãos, Morro Reuter, Santa Maria do Herval",52.40000153
076043067,Brazil,"União da Serra, Guaporé, Dois Lajeados, Nova Bassano, São Valentim do Sul",50.77000046
076043068,Brazil,"Três de Maio, Nova Candelária, São José do Inhacorá, Boa Vista do Buricá, Alegria",65.69000244
076043069,Brazil,"Taquari, Paverama, Tabaí",46.41999817
076043070,Brazil,"Ubiretama, Senador Salgado Filho, Giruá, Independência, Catuípe",46.22000122
076043071,Brazil,"Alpestre, Liberato Salzano, Nonoai, Trindade do Sul, Gramado dos Loureiros, Rio dos Índios",35.84000015
076043072,Brazil,Panambi,64.11000061
076043073,Brazil,"Santa Vitória do Palmar, Chuí",34.81999969
076043074,Brazil,"Porto Xavier, São Paulo das Missões, São Pedro do Butiá, Salvador das Missões, Cerro Largo",51.11999893
076043075,Brazil,"Quevedos, Júlio de Castilhos, Ivorá, Nova Palma, Pinhal Grande",49.72000122
076043076,Brazil,"Garibaldi, Boa Vista do Sul, Coronel Pilar",61.34000015
076043077,Brazil,Caçapava do Sul,42.77999878
076043078,Brazil,"Salto do Jacuí, Campos Borges, Alto Alegre, Espumoso, Jacuizinho",48.70999908
076043079,Brazil,"Vista Alegre, Taquaruçu do Sul, Frederico Westphalen",61.75999832
076043080,Brazil,"Barros Cassal, Fontoura Xavier, São José do Herval, Pouso Novo, Putinga, Coqueiro Baixo, Nova Bréscia",39.24000168
076043081,Brazil,"Porto Lucena, Porto Vera Cruz, Campina das Missões, Santo Cristo, Cândido Godói",60.47000122
076043082,Brazil,"Tiradentes do Sul, Esperança do Sul, Três Passos",52.27999878
076043083,Brazil,"Jari, Tupanciretã, Jóia",38.95999908
076043084,Brazil,Gramado,52.34000015
076043085,Brazil,"Fagundes Varela, Cotiporã, Veranópolis, Vila Flores",66.55999756
076043086,Brazil,Igrejinha,44.54999924
076043087,Brazil,"Gaurama, Áurea, Centenário, São João da Urtiga, Maximiliano de Almeida, Paim Filho, Cacique Doble",50.33000183
076043088,Brazil,"Encruzilhada do Sul, Amaral Ferrador",29.14999962
076043089,Brazil,Candelária,33.88999939
076043090,Brazil,"Faxinal do Soturno, São João do Polêsine, Dona Francisca, Agudo",40.29000092
076043091,Brazil,"Entre Rios do Sul, Campinas do Sul, Faxinalzinho, Benjamin Constant do Sul, Erval Grande, São Valentim, Itatiba do Sul, Cruzaltense",47.70999908
076043092,Brazil,"Nova Pádua, Flores da Cunha",53.59000015
076043093,Brazil,"Pejuçara, Santa Bárbara do Sul, Chapada, Saldanha Marinho, Colorado",50.95999908
076043094,Brazil,"Santana da Boa Vista, Piratini",38.84000015
076043095,Brazil,"Butiá, Minas do Leão",40.72000122
076043096,Brazil,"Vila Nova do Sul, São Sepé",31.79999924
076043097,Brazil,Jaguarão,52.93000031
076043098,Brazil,"Machadinho, Santo Expedito do Sul, São José do Ouro, Tupanci do Sul, Barracão, Esmeralda, Pinhal da Serra",53.65000153
076043099,Brazil,"Ilópolis, Anta Gorda, Vespasiano Correa, Roca Sales, Muçum",52.56000137
076043100,Brazil,"Alecrim, Porto Mauá, Tuparendi, Novo Machado, Tucunduva",45.54999924
076043101,Brazil,"Cruzeiro do Sul, Bom Retiro do Sul, Fazenda Vilanova",48.40000153
076043102,Brazil,"Crissiumal, Humaitá, São Martinho, Sede Nova",50.86000061
076043103,Brazil,"Barra do Rio Azul, Aratiba, Mariano Moro, Severiano de Almeida, Viadutos, Marcelino Ramos, Carlos Gomes",47.84000015
076043104,Brazil,"Lindolfo Collor, Presidente Lucena, Ivoti",51.81000137
076043105,Brazil,"Manoel Viana, São Francisco de Assis",36.11999893
076043106,Brazil,"Montauri, Serafina Corrêa, Paraí, Nova Araçá",57.40999985
076043107,Brazil,Triunfo,43.88000107
076043108,Brazil,"Iraí, Ametista do Sul, Planalto",40.06000137
076043109,Brazil,"São Francisco de Paula, Jaquirana",31.25
076043110,Brazil,Carlos Barbosa,65.90000153
076043111,Brazil,Vera Cruz,42.16999817
076043112,Brazil,"Relvado, Doutor Ricardo, Encantado",56.22999954
076043113,Brazil,"Rolante, Riozinho",38.54999924
076043114,Brazil,"Nova Petrópolis, Picada Café",50.47999954
076043115,Brazil,Três Coroas,41.79000092
076043116,Brazil,"Santo Antônio das Missões, São Nicolau, Bossoroca",41.02000046
076043117,Brazil,"Doutor Maurício Cardoso, Horizontina",70.44000244
076043118,Brazil,"Derrubadas, Tenente Portela, Barra do Guarita, Vista Gaúcha",52.40999985
076043119,Brazil,"Travesseiro, Arroio do Meio, Capitão",50.86999893
076043120,Brazil,"Inhacorá, Chiapetta, Ajuricaba, Nova Ramada, Condor",54.91999817
076043121,Brazil,"Alto Feliz, Feliz, Vale Real, Linha Nova",44.72000122
076043122,Brazil,"Cacequi, São Vicente do Sul",47.59999847
076043123,Brazil,"Formigueiro, Restinga Seca",38.97999954
076043124,Brazil,Quaraí,37.08000183
076043125,Brazil,"Pinheirinho do Vale, Palmitinho, Caiçara, Vicente Dutra",36.75999832
076043126,Brazil,"Seberi, Cristal do Sul, Rodeio Bonito, Novo Tiradentes",45.20999908
076043127,Brazil,"Bom Jesus, Cambará do Sul, São José dos Ausentes",33.00999832
076043128,Brazil,São Marcos,56.52999878
076043129,Brazil,"Casca, Santo Antônio do Palma, São Domingos do Sul, Vanini, David Canabarro",60.91999817
076051001,Brazil,Cuiabá,64.61000061
076051002,Brazil,"Sapezal, Brasnorte, Campo Novo do Parecis, Diamantino, Nossa Senhora do Livramento, Tapurah, Rosário Oeste, Nova Mutum, Lucas do Rio Verde, Nobres, Sorriso, Sinop, Vera, Cláudia, Nova Ubiratã, Santa Carmem, Feliz Natal, Marcelândia, União do Sul",45.45999908
076051003,Brazil,"Aripuanã, Juína, Cotriguaçu, Castanheira, Juruena, Nova Bandeirantes, Apiacás, Juara, Nova Maringá, Nova Monte Verde, Novo Horizonte do Norte, Porto dos Gaúchos, São José do Rio Claro, Tabaporã, Paranaíta, Alta Floresta, Nova Canaã do Nort",37.45999908
076051004,Brazil,Várzea Grande,54.36999893
076051005,Brazil,"Porto Esperidião, Figueirópolis D'Oeste, Barra do Bugres, Cáceres, Glória D'Oeste, Reserva do Cabaçal, Salto do Céu, Mirassol d'Oeste, Rio Branco, Lambari D'Oeste, Nova Olímpia, Porto Estrela, Denise, Curvelândia",44.36000061
076051006,Brazil,"Rondonópolis, São José do Povo",57.08000183
076051007,Brazil,"Novo São Joaquim, General Carneiro, Tesouro, Querência, São Félix do Araguaia, Barra do Garças, Torixoréu, São José do Xingu, Canarana, Pontal do Araguaia, Alto Boa Vista, Canabrava do Norte, Porto Alegre do Norte, Ribeirão Cascalheira, Arag",42.52000046
076051008,Brazil,"Comodoro, Vila Bela da Santíssima Trindade, Nova Lacerda, Pontes e Lacerda, Campos de Júlio, Jauru, Conquista D'Oeste, Vale de São Domingos",36.43000031
076051009,Brazil,"Campo Verde, Primavera do Leste, Poxoréo",52.75999832
076051010,Brazil,Tangará da Serra,51.74000168
076051011,Brazil,"Vila Rica, Confresa, Santa Terezinha",30.39999962
076051012,Brazil,"Pedra Preta, Guiratinga, Alto Garças, Araguainha, Ponte Branca, Ribeirãozinho",37.61999893
076051013,Brazil,"Barão de Melgaço, Santo Antônio do Leverger, Itiquira",36.52999878
076051014,Brazil,"Araputanga, Indiavaí, São José dos Quatro Marcos",54.33000183
076051015,Brazil,"Nova Marilândia, Santo Afonso, Alto Paraguai, Arenápolis, Nortelândia",42.43000031
076051016,Brazil,"Nova Brasilândia, Paranatinga, Planalto da Serra, Gaúcha do Norte",31.92000008
076051017,Brazil,"Campinápolis, Nova Xavantina",36.47000122
076051018,Brazil,Poconé,31.29000092
076051019,Brazil,"Jangada, Acorizal, Chapada dos Guimarães",38.24000168
076051020,Brazil,Jaciara,58.54000092
076051021,Brazil,"Água Boa, Nova Nazaré",49.11000061
076051022,Brazil,"Juscimeira, Dom Aquino, São Pedro da Cipa",39.40000153
076051023,Brazil,"Alto Araguaia, Alto Taquari",46.5
076051024,Brazil,Campo Grande,60.90000153
076051025,Brazil,"Dourados, Douradina",57.45999908
076051026,Brazil,"Corumbá, Ladário",47.65000153
076051027,Brazil,"Terenos, Sidrolândia, Rio Brilhante, Nova Alvorada do Sul, Angélica",35.11999893
076051028,Brazil,"Três Lagoas, Selvíria",55.08000183
076051029,Brazil,"Antônio João, Ponta Porã, Laguna Carapã",42.66999817
076051030,Brazil,"Aral Moreira, Coronel Sapucaia, Paranhos, Amambai, Sete Quedas, Tacuru",33.79999924
076051031,Brazil,"Nova Andradina, Bataguassu",45.09999847
076051032,Brazil,"Coxim, Sonora, Pedro Gomes, Alcinópolis",42.06000137
076051033,Brazil,"São Gabriel do Oeste, Camapuã, Costa Rica, Figueirão",48.97000122
076051034,Brazil,"Aquidauana, Dois Irmãos do Buriti",41.16999817
076051035,Brazil,Naviraí,44.95999908
076051036,Brazil,"Iguatemi, Eldorado, Itaquiraí",35.52000046
076051037,Brazil,"Água Clara, Santa Rita do Pardo, Brasilândia, Inocência",33.34999847
076051038,Brazil,"Chapadão do Sul, Cassilândia",51.61000061
076051039,Brazil,Paranaíba,52.72000122
076051040,Brazil,Maracaju,48.65999985
076051041,Brazil,"Jardim, Guia Lopes da Laguna",37.11000061
076051042,Brazil,"Bonito, Nioaque",34.72000122
076051043,Brazil,"Miranda, Bodoquena",28.37999916
076051044,Brazil,"Caarapó, Juti",32.63000107
076051045,Brazil,"Ivinhema, Novo Horizonte do Sul",37.50999832
076051046,Brazil,"Jateí, Taquarussu, Batayporã, Anaurilândia",38.95999908
076051047,Brazil,"Fátima do Sul, Vicentina",62.83000183
076051048,Brazil,"Japorã, Mundo Novo",40.33000183
076051049,Brazil,Anastácio,38.41999817
076051050,Brazil,"Rio Verde de Mato Grosso, Rio Negro",44.09000015
076051051,Brazil,Bela Vista,49.33000183
076051052,Brazil,"Corguinho, Rochedo, Jaraguari, Bandeirantes",30.56999969
076051053,Brazil,"Glória de Dourados, Deodápolis",50.27999878
076051054,Brazil,Aparecida do Taboado,44.31999969
076051055,Brazil,Ribas do Rio Pardo,33.66999817
076051056,Brazil,Itaporã,38.93000031
076051057,Brazil,"Porto Murtinho, Caracol",29.26000023
076052001,Brazil,"Goiânia, Senador Canedo",64.75
076052002,Brazil,"Santo Antônio do Descoberto, Águas Lindas de Goiás, Luziânia, Novo Gama, Valparaíso de Goiás, Cidade Ocidental",45.29999924
076052003,Brazil,Aparecida de Goiânia,49.56999969
076052004,Brazil,"Anápolis, Campo Limpo de Goiás",61.15000153
076052005,Brazil,"Porto Nacional, Ipueiras, Palmas, Lajeado, Silvanópolis, Aparecida do Rio Negro",67.01999664
076052006,Brazil,"Rio Verde, Montividiu, Santo Antônio da Barra, Castelândia",47.29999924
076052007,Brazil,"Araguaína, Santa Fé do Araguaia, Muricilândia, Aragominas, Araguanã, Carmolândia",59.04999924
076052008,Brazil,"Esperantina, Araguatins, São Bento do Tocantins, Darcinópolis, Cachoeirinha, Luzinópolis, Palmeiras do Tocantins, Axixá do Tocantins, Praia Norte, Sítio Novo do Tocantins, Maurilândia do Tocantins, Itaguatins, São Miguel do Tocantins, Tocantin",40.36999893
076052009,Brazil,"Formoso do Araguaia, Dueré, Crixás do Tocantins, Cariri do Tocantins, Aliança do Tocantins, Gurupi, Nova Rosalândia, Fátima, Oliveira de Fátima, Brejinho de Nazaré",55.00999832
076052010,Brazil,"Formosa, Vila Boa, Cabeceiras",55.61000061
076052011,Brazil,"Trindade, Abadia de Goiás",42.84999847
076052012,Brazil,"Inaciolândia, Itumbiara, Cachoeira Dourada",50.16999817
076052013,Brazil,"Catalão, Três Ranchos, Ouvidor, Davinópolis",63.45999908
076052014,Brazil,"Perolândia, Jataí, Aparecida do Rio Doce",50.36999893
076052015,Brazil,"Planaltina, Água Fria de Goiás",49.45000076
076052016,Brazil,"Itaberaí, Avelinópolis, Araçu, Itauçu, Uruana, Caturaí, Itaguaru, Itaguari, Taquaral de Goiás, Rianápolis",41.84000015
076052017,Brazil,"Bela Vista de Goiás, Caldazinha, Abadiânia, Silvânia, São Miguel do Passa Quatro, Cristianópolis, Vianópolis, Gameleira de Goiás",41.11999893
076052018,Brazil,"Caldas Novas, Rio Quente",44.79999924
076052019,Brazil,"Corumbaíba, Água Limpa, Marzagão, Ipameri, Orizona, Nova Aurora, Urutaí, Cumari, Anhanguera, Goiandira, Campo Alegre de Goiás",42.40000153
076052020,Brazil,"Santa Rita do Araguaia, Mineiros, Portelândia",38.13999939
076052021,Brazil,"Amaralina, Santa Terezinha de Goiás, Mara Rosa, Campos Verdes, Alto Horizonte, Mutunópolis, Nova Iguaçu de Goiás, Estrela do Norte, Santa Tereza de Goiás, Formoso, Trombas, Montividiu do Norte",41.43000031
076052022,Brazil,Goianésia,46.68999863
076052023,Brazil,"Bernardo Sayão, Pequizeiro, Colméia, Miranorte, Fortaleza do Tabocão, Guaraí, Tupirama",44.20999908
076052024,Brazil,"Mozarlândia, Araguapaz, Novo Brasil, Faina, Goiás",44.88000107
076052025,Brazil,"Divinópolis do Tocantins, Monte Santo do Tocantins, Barrolândia, Miracema do Tocantins, Rio dos Bois, Pedro Afonso, Bom Jesus do Tocantins, Santa Maria do Tocantins",49.65999985
076052026,Brazil,"Joviânia, Aloândia, Morrinhos",50.11999893
076052027,Brazil,"Uruaçu, Campinorte, Campinaçu",47.41999817
076052028,Brazil,"Hidrolândia, Professor Jamil, Piracanjuba, Santa Cruz de Goiás",43.04000092
076052029,Brazil,"Jaraguá, Santa Rosa de Goiás, Santa Isabel",39.81000137
076052030,Brazil,"Santa Helena de Goiás, Maurilândia",47.68000031
076052031,Brazil,Inhumas,35.68999863
076052032,Brazil,"Quirinópolis, Gouvelândia",50.54999924
